id,flight_number,aircraft_type,route,route_class,eta,gate,passenger_load,arrival_delay,gate_congestion,assistance_request,assistance_equipment_confirmed,assistance_localization_status,inventory_shortage_score,trolley_availability,service_profile,catering_complexity,turnaround_pressure,item_criticality,inventory_category,malfunction_count,malfunction_severity,component_type,aircraft_age_cycles,flight_duration_hr,cabin_temperature,humidity,cycles_since_install,wear_index,environmental_stress,weather_disturbance,refueling_required,cabin_report_notes,reported_components,regime,arrival_delay_regime,gate_congestion_regime,malfunction_count_regime,malfunction_severity_regime,inventory_shortage_regime,trolley_availability_regime,passenger_load_regime,assistance_readiness_regime,weather_regime
jatm-0062-maintenance-heavy,JATM-0062,E195-E2,CGN -> PMI,short_haul,19:07,B18,135,26,6.79,True,False,Pending gate coordination,3.02,0.81,high_turnover,2.54,3.04,3.03,mixed_service,5,8.48,ife_display,21285,2.48,27.7,70.11,3490,77.04,8.38,2.47,True,['Controlled synthetic maintenance heavy evaluation case.'],"['ife display', 'mixed service']",maintenance_heavy,high,medium,high,high,low,high,medium,unconfirmed,medium
jatm-0063-inventory-heavy,JATM-0063,E195-E2,VIE -> MUC,short_haul,20:14,C19,164,9,3.59,False,False,Pending gate coordination,9.43,0.42,late_rotation,9.47,6.34,7.97,mixed_service,1,1.46,cabin_light_driver,21511,2.73,20.72,30.71,1286,55.3,2.12,1.95,False,['Controlled synthetic inventory heavy evaluation case.'],"['cabin light driver', 'mixed service']",inventory_heavy,medium,low,low,low,high,low,medium,not_required,low
jatm-0064-congestion-delay-heavy,JATM-0064,B737-800,ZRH -> HAM,short_haul,21:21,D20,213,56,7.56,False,False,Pending gate coordination,4.89,0.57,late_rotation,5.24,8.95,4.44,mixed_service,2,2.85,lavatory_sensor,20257,3.08,20.8,38.91,1109,27.92,2.08,2.98,False,['Controlled synthetic congestion delay heavy evaluation case.'],"['lavatory sensor', 'mixed service']",congestion_delay_heavy,high,high,medium,low,medium,medium,high,not_required,medium
jatm-0065-assistance-readiness,JATM-0065,B737-800,DUB -> BER,short_haul,14:28,A21,144,10,4.72,True,True,Pending gate coordination,1.74,0.71,high_turnover,4.87,4.25,4.28,wheelchair_kit,0,2.62,ife_display,21773,1.49,24.2,23.5,1504,22.44,3.91,0.63,False,['Controlled synthetic assistance readiness evaluation case.'],"['ife display', 'wheelchair kit']",assistance_readiness,medium,medium,low,low,low,medium,medium,confirmed,low
jatm-0066-composite-multi-risk,JATM-0066,A321,MAD -> FRA,short_haul,15:35,B22,185,25,8.99,False,False,Pending gate coordination,8.64,0.29,late_rotation,7.85,7.78,9.01,beverage,4,7.64,cabin_light_driver,9175,1.36,23.84,28.9,2104,68.23,5.56,1.85,True,['Controlled synthetic composite multi risk evaluation case.'],"['cabin light driver', 'beverage']",composite_multi_risk,high,high,high,high,high,low,high,not_required,low
jatm-0067-low-risk-routine,JATM-0067,A321,MUC -> LHR,medium_haul,16:42,C01,145,4,2.47,False,False,Pending gate coordination,2.35,0.86,late_rotation,2.92,2.14,1.98,mixed_service,1,2.02,lavatory_sensor,15944,2.42,20.88,44.62,1010,15.01,0.63,0.56,False,['Controlled synthetic low risk routine evaluation case.'],"['lavatory sensor', 'mixed service']",low_risk_routine,low,low,low,low,low,high,medium,not_required,low
jatm-0068-maintenance-heavy,JATM-0068,B737-800,OSL -> BER,short_haul,17:49,D02,143,7,6.18,False,False,Pending gate coordination,1.29,0.72,late_rotation,2.38,2.45,5.38,beverage,6,8.49,galley_chiller,15675,1.99,29.66,49.43,2927,70.17,9.65,0.15,True,['Controlled synthetic maintenance heavy evaluation case.'],"['galley chiller', 'beverage']",maintenance_heavy,low,medium,high,high,low,high,medium,not_required,low
jatm-0069-inventory-heavy,JATM-0069,B737-800,AMS -> VIE,long_haul,18:56,A03,169,6,3.63,False,False,Pending gate coordination,9.11,0.32,high_turnover,8.23,8.37,6.15,mixed_service,2,2.96,galley_chiller,15687,2.73,22.24,40.63,325,22.35,4.65,1.35,False,['Controlled synthetic inventory heavy evaluation case.'],"['galley chiller', 'mixed service']",inventory_heavy,low,low,medium,low,high,low,medium,not_required,low
jatm-0070-congestion-delay-heavy,JATM-0070,E195-E2,CPH -> MUC,short_haul,19:03,B04,150,26,8.06,False,False,Pending gate coordination,2.78,0.64,high_turnover,4.92,9.8,5.24,wheelchair_kit,0,1.61,lavatory_sensor,8238,1.68,24.9,42.16,1533,27.67,4.16,4.28,True,['Controlled synthetic congestion delay heavy evaluation case.'],"['lavatory sensor', 'wheelchair kit']",congestion_delay_heavy,high,high,low,low,low,medium,medium,not_required,medium
jatm-0071-assistance-readiness,JATM-0071,A320neo,FRA -> BCN,short_haul,20:10,C05,116,4,3.22,True,False,Pending gate coordination,2.42,0.8,standard,3.31,4.16,3.95,wheelchair_kit,1,0.8,ife_display,8274,2.25,21.31,27.04,498,47.4,5.34,2.63,True,['Controlled synthetic assistance readiness evaluation case.'],"['ife display', 'wheelchair kit']",assistance_readiness,low,low,low,low,low,high,low,unconfirmed,medium
jatm-0072-composite-multi-risk,JATM-0072,A320neo,CGN -> PMI,short_haul,21:17,D06,168,18,6.5,True,True,Pending gate coordination,8.67,0.4,late_rotation,9.59,8.1,8.28,wheelchair_kit,2,5.65,lavatory_sensor,16397,1.85,23.35,31.35,3006,72.27,7.14,4.69,True,['Controlled synthetic composite multi risk evaluation case.'],"['lavatory sensor', 'wheelchair kit']",composite_multi_risk,medium,medium,medium,medium,high,low,medium,confirmed,medium
jatm-0073-low-risk-routine,JATM-0073,B737-800,VIE -> MUC,medium_haul,14:24,A07,109,4,2.09,False,False,Pending gate coordination,1.95,0.9,standard,2.81,3.62,2.26,mixed_service,0,1.09,cabin_light_driver,19458,2.85,22.51,28.99,141,30.91,1.65,0.06,True,['Controlled synthetic low risk routine evaluation case.'],"['cabin light driver', 'mixed service']",low_risk_routine,low,low,low,low,low,high,low,not_required,low
jatm-0074-maintenance-heavy,JATM-0074,A320neo,ZRH -> HAM,medium_haul,15:31,B08,153,28,6.68,False,False,Pending gate coordination,4.07,0.86,standard,5.06,2.77,3.64,duty_free,5,9.46,seat_power_unit,10009,0.99,30.19,40.42,2668,83.21,6.85,2.49,True,['Controlled synthetic maintenance heavy evaluation case.'],"['seat power unit', 'duty free']",maintenance_heavy,high,medium,high,high,medium,high,medium,not_required,medium
jatm-0075-inventory-heavy,JATM-0075,B737-800,DUB -> BER,long_haul,16:38,C09,177,18,3.81,False,False,Pending gate coordination,8.76,0.43,business_priority,6.84,7.2,9.43,beverage,2,3.04,ife_display,17085,1.59,22.71,33.46,2193,61.59,2.89,3.01,True,['Controlled synthetic inventory heavy evaluation case.'],"['ife display', 'beverage']",inventory_heavy,medium,low,medium,low,high,low,high,not_required,medium
jatm-0076-congestion-delay-heavy,JATM-0076,A320neo,MAD -> FRA,long_haul,17:45,D10,169,55,6.95,False,False,Pending gate coordination,4.51,0.56,business_priority,3.91,8.89,4.58,duty_free,0,3.41,seat_power_unit,8218,2.32,23.46,35.87,373,38.97,3.02,3.0,True,['Controlled synthetic congestion delay heavy evaluation case.'],"['seat power unit', 'duty free']",congestion_delay_heavy,high,medium,low,low,medium,medium,medium,not_required,medium
jatm-0077-assistance-readiness,JATM-0077,A320neo,MUC -> LHR,long_haul,18:52,A11,150,1,2.71,True,True,Pending gate coordination,1.14,0.83,high_turnover,2.52,4.99,4.43,wheelchair_kit,0,0.39,ife_display,7821,1.98,22.26,45.99,862,34.94,1.43,2.88,True,['Controlled synthetic assistance readiness evaluation case.'],"['ife display', 'wheelchair kit']",assistance_readiness,low,low,low,low,low,high,medium,confirmed,medium
jatm-0078-composite-multi-risk,JATM-0078,B737-800,OSL -> BER,short_haul,19:59,B12,192,39,8.58,True,True,Pending gate coordination,8.68,0.53,business_priority,5.82,9.19,8.91,duty_free,5,7.99,galley_chiller,8987,2.33,23.57,26.66,2370,63.77,5.59,4.72,True,['Controlled synthetic composite multi risk evaluation case.'],"['galley chiller', 'duty free']",composite_multi_risk,high,high,high,high,high,medium,high,confirmed,medium
jatm-0079-low-risk-routine,JATM-0079,B737-800,AMS -> VIE,long_haul,20:06,C13,121,3,2.67,False,False,Pending gate coordination,1.42,0.85,standard,2.88,2.69,3.15,wheelchair_kit,1,0.21,cabin_light_driver,21601,2.16,26.41,43.66,428,19.22,2.77,0.74,False,['Controlled synthetic low risk routine evaluation case.'],"['cabin light driver', 'wheelchair kit']",low_risk_routine,low,low,low,low,low,high,low,not_required,low
jatm-0080-maintenance-heavy,JATM-0080,B737-800,CPH -> MUC,short_haul,21:13,D14,167,11,7.14,False,False,Pending gate coordination,3.58,0.82,high_turnover,4.94,4.89,2.74,mixed_service,4,8.62,galley_chiller,7382,1.07,33.12,74.29,2593,93.93,6.08,0.73,False,['Controlled synthetic maintenance heavy evaluation case.'],"['galley chiller', 'mixed service']",maintenance_heavy,medium,high,high,high,medium,high,medium,not_required,low
jatm-0081-inventory-heavy,JATM-0081,A320neo,FRA -> BCN,long_haul,14:20,A15,158,18,6.2,False,False,Pending gate coordination,8.39,0.28,late_rotation,7.01,7.9,9.36,meal,2,2.71,seat_power_unit,12665,2.17,22.84,24.1,2009,43.24,2.47,2.8,True,['Controlled synthetic inventory heavy evaluation case.'],"['seat power unit', 'meal']",inventory_heavy,medium,medium,medium,low,high,low,medium,not_required,medium
jatm-0082-congestion-delay-heavy,JATM-0082,B737-800,CGN -> PMI,medium_haul,15:27,B16,205,35,8.47,True,True,Pending gate coordination,4.25,0.77,high_turnover,5.18,9.14,5.56,beverage,0,2.8,galley_chiller,14630,1.95,20.67,48.07,2178,55.71,1.7,2.59,True,['Controlled synthetic congestion delay heavy evaluation case.'],"['galley chiller', 'beverage']",congestion_delay_heavy,high,high,low,low,medium,high,high,confirmed,medium
jatm-0083-assistance-readiness,JATM-0083,B737-800,VIE -> MUC,medium_haul,16:34,C17,165,6,5.69,True,False,Pending gate coordination,2.95,0.73,high_turnover,3.49,3.31,3.56,wheelchair_kit,1,2.06,galley_chiller,9576,2.69,25.52,39.83,2049,54.72,5.2,0.73,True,['Controlled synthetic assistance readiness evaluation case.'],"['galley chiller', 'wheelchair kit']",assistance_readiness,low,medium,low,low,low,high,medium,unconfirmed,low
jatm-0084-composite-multi-risk,JATM-0084,A320neo,ZRH -> HAM,medium_haul,17:41,D18,211,28,8.0,True,True,Pending gate coordination,7.1,0.26,high_turnover,8.07,8.11,9.22,mixed_service,4,9.12,ife_display,13066,0.97,26.12,37.74,2536,85.76,7.53,1.79,True,['Controlled synthetic composite multi risk evaluation case.'],"['ife display', 'mixed service']",composite_multi_risk,high,high,high,high,high,low,high,confirmed,low
jatm-0085-low-risk-routine,JATM-0085,E195-E2,DUB -> BER,short_haul,18:48,A19,96,6,1.85,False,False,Pending gate coordination,2.79,0.82,business_priority,3.58,1.61,1.73,wheelchair_kit,0,1.91,galley_chiller,17889,3.13,23.46,32.54,1100,13.33,2.0,0.82,True,['Controlled synthetic low risk routine evaluation case.'],"['galley chiller', 'wheelchair kit']",low_risk_routine,low,low,low,low,low,high,low,not_required,low
jatm-0086-maintenance-heavy,JATM-0086,B737-800,MAD -> FRA,short_haul,19:55,B20,132,12,4.2,True,True,Pending gate coordination,1.65,0.67,high_turnover,2.48,5.13,3.18,beverage,5,6.59,ife_display,21689,1.73,30.52,69.6,4092,87.02,7.5,0.41,True,['Controlled synthetic maintenance heavy evaluation case.'],"['ife display', 'beverage']",maintenance_heavy,medium,medium,high,high,low,medium,medium,confirmed,low
jatm-0087-inventory-heavy,JATM-0087,A321,MUC -> LHR,short_haul,20:02,C21,168,11,3.72,False,False,Pending gate coordination,6.75,0.23,business_priority,6.62,7.54,7.07,beverage,1,2.35,lavatory_sensor,7394,2.93,23.55,30.97,2184,34.78,2.3,1.72,False,['Controlled synthetic inventory heavy evaluation case.'],"['lavatory sensor', 'beverage']",inventory_heavy,medium,low,low,low,high,low,medium,not_required,low
jatm-0088-congestion-delay-heavy,JATM-0088,A321,OSL -> BER,medium_haul,21:09,D22,197,37,7.88,False,False,Pending gate coordination,3.07,0.76,late_rotation,3.33,7.39,2.12,duty_free,0,3.96,galley_chiller,7288,2.31,21.88,45.07,424,20.7,5.22,4.06,True,['Controlled synthetic congestion delay heavy evaluation case.'],"['galley chiller', 'duty free']",congestion_delay_heavy,high,high,low,medium,low,high,high,not_required,medium
jatm-0089-assistance-readiness,JATM-0089,A321,AMS -> VIE,long_haul,14:16,A01,140,13,5.01,True,False,Pending gate coordination,2.81,0.83,standard,2.7,2.05,2.7,wheelchair_kit,1,0.85,galley_chiller,18659,2.77,25.03,44.69,990,60.01,4.53,0.22,True,['Controlled synthetic assistance readiness evaluation case.'],"['galley chiller', 'wheelchair kit']",assistance_readiness,medium,medium,low,low,low,high,medium,unconfirmed,low
jatm-0090-composite-multi-risk,JATM-0090,A320neo,CPH -> MUC,medium_haul,15:23,B02,209,31,7.11,True,True,Pending gate coordination,6.56,0.23,high_turnover,7.36,9.61,9.37,beverage,3,8.5,galley_chiller,6950,1.18,24.09,47.48,3895,91.89,6.16,7.21,True,['Controlled synthetic composite multi risk evaluation case.'],"['galley chiller', 'beverage']",composite_multi_risk,high,high,medium,high,high,low,high,confirmed,high
jatm-0091-low-risk-routine,JATM-0091,A320neo,FRA -> BCN,short_haul,16:30,C03,95,5,3.63,False,False,Pending gate coordination,0.5,0.82,late_rotation,1.44,3.68,1.66,beverage,0,1.83,ife_display,15711,1.1,21.41,31.1,1152,24.09,2.16,0.42,True,['Controlled synthetic low risk routine evaluation case.'],"['ife display', 'beverage']",low_risk_routine,low,low,low,low,low,high,low,not_required,low
jatm-0092-maintenance-heavy,JATM-0092,A320neo,CGN -> PMI,short_haul,17:37,D04,98,26,4.23,False,False,Pending gate coordination,3.51,0.94,standard,3.67,2.49,5.64,mixed_service,5,7.66,galley_chiller,11429,2.29,28.88,64.33,2563,79.77,9.25,2.73,False,['Controlled synthetic maintenance heavy evaluation case.'],"['galley chiller', 'mixed service']",maintenance_heavy,high,medium,high,high,medium,high,low,not_required,medium
jatm-0093-inventory-heavy,JATM-0093,B737-800,VIE -> MUC,medium_haul,18:44,A05,171,4,6.25,True,True,Pending gate coordination,8.85,0.47,business_priority,8.13,5.94,8.33,mixed_service,0,1.06,lavatory_sensor,15302,1.28,20.08,37.82,1165,55.14,2.0,1.75,True,['Controlled synthetic inventory heavy evaluation case.'],"['lavatory sensor', 'mixed service']",inventory_heavy,low,medium,low,low,high,medium,medium,confirmed,low
jatm-0094-congestion-delay-heavy,JATM-0094,B737-800,ZRH -> HAM,short_haul,19:51,B06,174,61,6.61,False,False,Pending gate coordination,4.04,0.81,late_rotation,2.6,8.22,3.87,beverage,2,0.64,lavatory_sensor,14701,3.0,22.49,40.62,588,24.28,4.3,7.76,True,['Controlled synthetic congestion delay heavy evaluation case.'],"['lavatory sensor', 'beverage']",congestion_delay_heavy,high,medium,medium,low,medium,high,medium,not_required,high
jatm-0095-assistance-readiness,JATM-0095,A321,DUB -> BER,medium_haul,20:58,C07,146,8,3.74,True,False,Pending gate coordination,1.14,0.71,high_turnover,4.12,3.33,3.12,wheelchair_kit,1,1.9,galley_chiller,15803,1.77,26.38,36.21,2224,34.49,1.98,0.83,True,['Controlled synthetic assistance readiness evaluation case.'],"['galley chiller', 'wheelchair kit']",assistance_readiness,medium,low,low,low,low,medium,medium,unconfirmed,low
jatm-0096-composite-multi-risk,JATM-0096,A320neo,MAD -> FRA,medium_haul,21:05,D08,170,62,6.85,False,False,Pending gate coordination,9.13,0.37,business_priority,7.0,8.41,5.89,duty_free,6,6.55,galley_chiller,19942,2.61,20.35,39.65,3293,75.8,8.21,6.03,True,['Controlled synthetic composite multi risk evaluation case.'],"['galley chiller', 'duty free']",composite_multi_risk,high,medium,high,high,high,low,medium,not_required,high
jatm-0097-low-risk-routine,JATM-0097,B737-800,MUC -> LHR,medium_haul,14:12,A09,119,4,1.77,False,False,Pending gate coordination,1.64,0.87,business_priority,2.94,2.84,1.68,duty_free,0,0.51,seat_power_unit,9637,2.6,25.35,42.73,983,32.88,2.48,1.17,True,['Controlled synthetic low risk routine evaluation case.'],"['seat power unit', 'duty free']",low_risk_routine,low,low,low,low,low,high,low,not_required,low
jatm-0098-maintenance-heavy,JATM-0098,A321,OSL -> BER,long_haul,15:19,B10,94,23,6.91,True,False,Pending gate coordination,1.93,0.8,late_rotation,2.08,2.68,3.76,mixed_service,5,7.52,seat_power_unit,17997,1.46,30.66,40.59,2454,80.68,7.8,2.8,True,['Controlled synthetic maintenance heavy evaluation case.'],"['seat power unit', 'mixed service']",maintenance_heavy,medium,medium,high,high,low,high,low,unconfirmed,medium
jatm-0099-inventory-heavy,JATM-0099,B737-800,AMS -> VIE,medium_haul,16:26,C11,185,19,6.1,False,False,Pending gate coordination,8.99,0.32,business_priority,7.86,5.69,9.35,meal,2,1.16,lavatory_sensor,18671,1.86,20.99,37.45,1454,46.24,3.5,0.47,False,['Controlled synthetic inventory heavy evaluation case.'],"['lavatory sensor', 'meal']",inventory_heavy,medium,medium,medium,low,high,low,high,not_required,low
jatm-0100-congestion-delay-heavy,JATM-0100,E195-E2,CPH -> MUC,medium_haul,17:33,D12,173,46,8.56,True,True,Pending gate coordination,4.99,0.59,high_turnover,5.56,7.54,2.72,duty_free,2,2.5,seat_power_unit,14686,1.08,26.1,29.01,1210,50.58,1.8,6.7,True,['Controlled synthetic congestion delay heavy evaluation case.'],"['seat power unit', 'duty free']",congestion_delay_heavy,high,high,medium,low,medium,medium,medium,confirmed,high
jatm-0101-assistance-readiness,JATM-0101,A321,FRA -> BCN,short_haul,18:40,A13,159,7,2.26,True,False,Pending gate coordination,3.37,0.76,late_rotation,2.48,2.29,2.98,wheelchair_kit,1,2.58,seat_power_unit,19093,0.96,20.44,34.32,789,61.1,4.63,3.28,True,['Controlled synthetic assistance readiness evaluation case.'],"['seat power unit', 'wheelchair kit']",assistance_readiness,low,low,low,low,low,high,medium,unconfirmed,medium
jatm-0102-composite-multi-risk,JATM-0102,E195-E2,CGN -> PMI,short_haul,19:47,B14,192,44,7.62,True,False,Pending gate coordination,6.73,0.26,late_rotation,7.76,7.4,6.42,mixed_service,6,8.77,ife_display,15396,2.88,22.4,25.96,2085,76.36,5.72,6.99,True,['Controlled synthetic composite multi risk evaluation case.'],"['ife display', 'mixed service']",composite_multi_risk,high,high,high,high,high,low,high,unconfirmed,high
jatm-0103-low-risk-routine,JATM-0103,E195-E2,VIE -> MUC,short_haul,20:54,C15,137,3,1.17,False,False,Pending gate coordination,1.5,0.81,late_rotation,1.77,2.28,2.53,duty_free,0,1.32,ife_display,18208,1.73,20.95,37.62,945,8.23,1.92,1.04,True,['Controlled synthetic low risk routine evaluation case.'],"['ife display', 'duty free']",low_risk_routine,low,low,low,low,low,high,medium,not_required,low
jatm-0104-maintenance-heavy,JATM-0104,A321,ZRH -> HAM,medium_haul,21:01,D16,148,22,6.49,True,False,Pending gate coordination,1.6,0.81,high_turnover,2.54,2.78,2.6,beverage,6,8.04,ife_display,6775,2.56,29.68,39.67,3112,85.55,7.75,1.13,False,['Controlled synthetic maintenance heavy evaluation case.'],"['ife display', 'beverage']",maintenance_heavy,medium,medium,high,high,low,high,medium,unconfirmed,low
jatm-0105-inventory-heavy,JATM-0105,A320neo,DUB -> BER,medium_haul,14:08,A17,207,11,3.85,False,False,Pending gate coordination,7.02,0.35,business_priority,9.2,5.78,6.11,beverage,2,2.09,cabin_light_driver,7088,1.72,22.47,45.22,1439,48.26,5.45,0.62,True,['Controlled synthetic inventory heavy evaluation case.'],"['cabin light driver', 'beverage']",inventory_heavy,medium,low,medium,low,high,low,high,not_required,low
jatm-0106-congestion-delay-heavy,JATM-0106,E195-E2,MAD -> FRA,short_haul,15:15,B18,204,26,6.76,False,False,Pending gate coordination,6.01,0.65,standard,4.13,7.58,3.19,beverage,0,1.72,seat_power_unit,7347,2.6,25.61,22.08,2221,23.78,3.46,7.96,True,['Controlled synthetic congestion delay heavy evaluation case.'],"['seat power unit', 'beverage']",congestion_delay_heavy,high,medium,low,low,medium,medium,high,not_required,high
