scenario_id,regime,configuration,readiness_score,readiness_delta_from_full,alert_level,action_queue_size,critical_case,priority_case,top_action_category,full_top_action_category,top_action_changed
jatm-0040-congestion-delay-heavy,congestion_delay_heavy,no_inventory_in_fusion,60.2,12.1,Watch,4,False,False,Gate/Turnaround,Inventory/Catering,True
jatm-0040-congestion-delay-heavy,congestion_delay_heavy,no_bottleneck_in_fusion,51.8,3.7,Priority,5,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0040-congestion-delay-heavy,congestion_delay_heavy,no_assistance_in_fusion,48.1,0.0,Priority,5,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0041-assistance-readiness,assistance_readiness,full_system,63.3,0.0,Watch,5,False,False,Assistance,Assistance,False
jatm-0041-assistance-readiness,assistance_readiness,no_maintenance_in_fusion,65.1,1.8,Watch,5,False,False,Assistance,Assistance,False
jatm-0041-assistance-readiness,assistance_readiness,no_inventory_in_fusion,66.0,2.7,Watch,5,False,False,Assistance,Assistance,False
jatm-0041-assistance-readiness,assistance_readiness,no_bottleneck_in_fusion,72.5,9.2,Watch,3,False,False,Assistance,Assistance,False
jatm-0041-assistance-readiness,assistance_readiness,no_assistance_in_fusion,72.3,9.0,Watch,4,False,False,OCC coordination,Assistance,True
jatm-0042-composite-multi-risk,composite_multi_risk,full_system,7.4,0.0,Critical,6,True,False,Maintenance,Maintenance,False
jatm-0042-composite-multi-risk,composite_multi_risk,no_maintenance_in_fusion,43.4,36.0,Priority,4,False,True,Inventory/Catering,Maintenance,True
jatm-0042-composite-multi-risk,composite_multi_risk,no_inventory_in_fusion,19.5,12.1,Critical,5,True,False,Maintenance,Maintenance,False
jatm-0042-composite-multi-risk,composite_multi_risk,no_bottleneck_in_fusion,21.6,14.2,Critical,7,True,False,Maintenance,Maintenance,False
jatm-0042-composite-multi-risk,composite_multi_risk,no_assistance_in_fusion,7.4,0.0,Critical,6,True,False,Maintenance,Maintenance,False
jatm-0043-low-risk-routine,low_risk_routine,full_system,80.1,0.0,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0043-low-risk-routine,low_risk_routine,no_maintenance_in_fusion,81.7,1.6,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0043-low-risk-routine,low_risk_routine,no_inventory_in_fusion,82.8,2.7,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0043-low-risk-routine,low_risk_routine,no_bottleneck_in_fusion,84.8,4.7,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0043-low-risk-routine,low_risk_routine,no_assistance_in_fusion,80.1,0.0,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0044-maintenance-heavy,maintenance_heavy,full_system,28.1,0.0,Critical,6,True,False,Maintenance,Maintenance,False
jatm-0044-maintenance-heavy,maintenance_heavy,no_maintenance_in_fusion,66.6,38.5,Watch,4,False,False,Inventory/Catering,Maintenance,True
jatm-0044-maintenance-heavy,maintenance_heavy,no_inventory_in_fusion,34.1,6.0,Critical,5,True,False,Maintenance,Maintenance,False
jatm-0044-maintenance-heavy,maintenance_heavy,no_bottleneck_in_fusion,43.3,15.2,Priority,7,False,True,Maintenance,Maintenance,False
jatm-0044-maintenance-heavy,maintenance_heavy,no_assistance_in_fusion,28.1,0.0,Critical,6,True,False,Maintenance,Maintenance,False
jatm-0045-inventory-heavy,inventory_heavy,full_system,51.1,0.0,Priority,6,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0045-inventory-heavy,inventory_heavy,no_maintenance_in_fusion,54.0,2.9,Priority,6,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0045-inventory-heavy,inventory_heavy,no_inventory_in_fusion,64.2,13.1,Watch,5,False,False,Assistance,Inventory/Catering,True
jatm-0045-inventory-heavy,inventory_heavy,no_bottleneck_in_fusion,61.9,10.8,Watch,6,False,False,Inventory/Catering,Inventory/Catering,False
jatm-0045-inventory-heavy,inventory_heavy,no_assistance_in_fusion,60.1,9.0,Watch,5,False,False,Inventory/Catering,Inventory/Catering,False
jatm-0046-congestion-delay-heavy,congestion_delay_heavy,full_system,26.5,0.0,Critical,5,True,False,Inventory/Catering,Inventory/Catering,False
jatm-0046-congestion-delay-heavy,congestion_delay_heavy,no_maintenance_in_fusion,37.2,10.7,Critical,5,True,False,Inventory/Catering,Inventory/Catering,False
jatm-0046-congestion-delay-heavy,congestion_delay_heavy,no_inventory_in_fusion,38.5,12.0,Priority,4,False,True,Gate/Turnaround,Inventory/Catering,True
jatm-0046-congestion-delay-heavy,congestion_delay_heavy,no_bottleneck_in_fusion,39.7,13.2,Priority,5,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0046-congestion-delay-heavy,congestion_delay_heavy,no_assistance_in_fusion,26.5,0.0,Critical,5,True,False,Inventory/Catering,Inventory/Catering,False
jatm-0047-assistance-readiness,assistance_readiness,full_system,76.0,0.0,Routine,3,False,False,OCC coordination,OCC coordination,False
jatm-0047-assistance-readiness,assistance_readiness,no_maintenance_in_fusion,77.0,1.0,Routine,3,False,False,OCC coordination,OCC coordination,False
jatm-0047-assistance-readiness,assistance_readiness,no_inventory_in_fusion,78.3,2.3,Routine,3,False,False,OCC coordination,OCC coordination,False
jatm-0047-assistance-readiness,assistance_readiness,no_bottleneck_in_fusion,84.1,8.1,Routine,2,False,False,Cleaning,OCC coordination,True
jatm-0047-assistance-readiness,assistance_readiness,no_assistance_in_fusion,76.0,0.0,Routine,3,False,False,OCC coordination,OCC coordination,False
jatm-0048-composite-multi-risk,composite_multi_risk,full_system,14.8,0.0,Critical,6,True,False,Maintenance,Maintenance,False
jatm-0048-composite-multi-risk,composite_multi_risk,no_maintenance_in_fusion,50.3,35.5,Priority,4,False,True,Inventory/Catering,Maintenance,True
jatm-0048-composite-multi-risk,composite_multi_risk,no_inventory_in_fusion,26.5,11.7,Critical,5,True,False,Maintenance,Maintenance,False
jatm-0048-composite-multi-risk,composite_multi_risk,no_bottleneck_in_fusion,29.0,14.2,Critical,7,True,False,Maintenance,Maintenance,False
jatm-0048-composite-multi-risk,composite_multi_risk,no_assistance_in_fusion,14.8,0.0,Critical,6,True,False,Maintenance,Maintenance,False
jatm-0049-low-risk-routine,low_risk_routine,full_system,82.1,0.0,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0049-low-risk-routine,low_risk_routine,no_maintenance_in_fusion,83.1,1.0,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0049-low-risk-routine,low_risk_routine,no_inventory_in_fusion,83.4,1.3,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0049-low-risk-routine,low_risk_routine,no_bottleneck_in_fusion,87.0,4.9,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0049-low-risk-routine,low_risk_routine,no_assistance_in_fusion,82.1,0.0,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0050-maintenance-heavy,maintenance_heavy,full_system,26.3,0.0,Critical,5,True,False,Maintenance,Maintenance,False
jatm-0050-maintenance-heavy,maintenance_heavy,no_maintenance_in_fusion,64.0,37.7,Watch,3,False,False,Gate/Turnaround,Maintenance,True
jatm-0050-maintenance-heavy,maintenance_heavy,no_inventory_in_fusion,29.1,2.8,Critical,5,True,False,Maintenance,Maintenance,False
jatm-0050-maintenance-heavy,maintenance_heavy,no_bottleneck_in_fusion,40.5,14.2,Priority,6,False,True,Maintenance,Maintenance,False
jatm-0050-maintenance-heavy,maintenance_heavy,no_assistance_in_fusion,26.3,0.0,Critical,5,True,False,Maintenance,Maintenance,False
jatm-0051-inventory-heavy,inventory_heavy,full_system,58.6,0.0,Priority,4,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0051-inventory-heavy,inventory_heavy,no_maintenance_in_fusion,60.3,1.7,Watch,4,False,False,Inventory/Catering,Inventory/Catering,False
jatm-0051-inventory-heavy,inventory_heavy,no_inventory_in_fusion,71.7,13.1,Watch,3,False,False,Inventory/Catering,Inventory/Catering,False
jatm-0051-inventory-heavy,inventory_heavy,no_bottleneck_in_fusion,73.8,15.2,Watch,4,False,False,Inventory/Catering,Inventory/Catering,False
jatm-0051-inventory-heavy,inventory_heavy,no_assistance_in_fusion,58.6,0.0,Priority,4,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0052-congestion-delay-heavy,congestion_delay_heavy,full_system,41.3,0.0,Priority,5,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0052-congestion-delay-heavy,congestion_delay_heavy,no_maintenance_in_fusion,42.7,1.4,Priority,5,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0052-congestion-delay-heavy,congestion_delay_heavy,no_inventory_in_fusion,48.8,7.5,Priority,4,False,True,Gate/Turnaround,Inventory/Catering,True
jatm-0052-congestion-delay-heavy,congestion_delay_heavy,no_bottleneck_in_fusion,54.4,13.1,Priority,5,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0052-congestion-delay-heavy,congestion_delay_heavy,no_assistance_in_fusion,41.3,0.0,Priority,5,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0053-assistance-readiness,assistance_readiness,full_system,76.7,0.0,Routine,3,False,False,OCC coordination,OCC coordination,False
jatm-0053-assistance-readiness,assistance_readiness,no_maintenance_in_fusion,79.8,3.1,Routine,3,False,False,OCC coordination,OCC coordination,False
jatm-0053-assistance-readiness,assistance_readiness,no_inventory_in_fusion,78.5,1.8,Routine,3,False,False,OCC coordination,OCC coordination,False
jatm-0053-assistance-readiness,assistance_readiness,no_bottleneck_in_fusion,84.4,7.7,Routine,2,False,False,Cleaning,OCC coordination,True
jatm-0053-assistance-readiness,assistance_readiness,no_assistance_in_fusion,76.7,0.0,Routine,3,False,False,OCC coordination,OCC coordination,False
jatm-0054-composite-multi-risk,composite_multi_risk,full_system,8.6,0.0,Critical,6,True,False,Maintenance,Maintenance,False
jatm-0054-composite-multi-risk,composite_multi_risk,no_maintenance_in_fusion,45.0,36.4,Priority,4,False,True,Inventory/Catering,Maintenance,True
jatm-0054-composite-multi-risk,composite_multi_risk,no_inventory_in_fusion,20.7,12.1,Critical,5,True,False,Maintenance,Maintenance,False
jatm-0054-composite-multi-risk,composite_multi_risk,no_bottleneck_in_fusion,22.6,14.0,Critical,7,True,False,Maintenance,Maintenance,False
jatm-0054-composite-multi-risk,composite_multi_risk,no_assistance_in_fusion,8.6,0.0,Critical,6,True,False,Maintenance,Maintenance,False
jatm-0055-low-risk-routine,low_risk_routine,full_system,84.1,0.0,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0055-low-risk-routine,low_risk_routine,no_maintenance_in_fusion,84.4,0.3,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0055-low-risk-routine,low_risk_routine,no_inventory_in_fusion,85.3,1.2,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0055-low-risk-routine,low_risk_routine,no_bottleneck_in_fusion,88.8,4.7,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0055-low-risk-routine,low_risk_routine,no_assistance_in_fusion,84.1,0.0,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0056-maintenance-heavy,maintenance_heavy,full_system,28.2,0.0,Critical,5,True,False,Maintenance,Maintenance,False
jatm-0056-maintenance-heavy,maintenance_heavy,no_maintenance_in_fusion,66.9,38.7,Watch,3,False,False,Gate/Turnaround,Maintenance,True
jatm-0056-maintenance-heavy,maintenance_heavy,no_inventory_in_fusion,31.5,3.3,Critical,5,True,False,Maintenance,Maintenance,False
jatm-0056-maintenance-heavy,maintenance_heavy,no_bottleneck_in_fusion,43.4,15.2,Priority,6,False,True,Maintenance,Maintenance,False
jatm-0056-maintenance-heavy,maintenance_heavy,no_assistance_in_fusion,28.2,0.0,Critical,5,True,False,Maintenance,Maintenance,False
jatm-0057-inventory-heavy,inventory_heavy,full_system,52.2,0.0,Priority,5,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0057-inventory-heavy,inventory_heavy,no_maintenance_in_fusion,54.4,2.2,Priority,5,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0057-inventory-heavy,inventory_heavy,no_inventory_in_fusion,63.8,11.6,Watch,4,False,False,Inventory/Catering,Inventory/Catering,False
jatm-0057-inventory-heavy,inventory_heavy,no_bottleneck_in_fusion,66.2,14.0,Watch,5,False,False,Inventory/Catering,Inventory/Catering,False
jatm-0057-inventory-heavy,inventory_heavy,no_assistance_in_fusion,52.2,0.0,Priority,5,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0058-congestion-delay-heavy,congestion_delay_heavy,full_system,38.4,0.0,Priority,7,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0058-congestion-delay-heavy,congestion_delay_heavy,no_maintenance_in_fusion,40.2,1.8,Priority,7,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0058-congestion-delay-heavy,congestion_delay_heavy,no_inventory_in_fusion,50.5,12.1,Priority,6,False,True,Assistance,Inventory/Catering,True
jatm-0058-congestion-delay-heavy,congestion_delay_heavy,no_bottleneck_in_fusion,42.7,4.3,Priority,6,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0058-congestion-delay-heavy,congestion_delay_heavy,no_assistance_in_fusion,47.4,9.0,Priority,6,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0059-assistance-readiness,assistance_readiness,full_system,63.1,0.0,Watch,4,False,False,Assistance,Assistance,False
jatm-0059-assistance-readiness,assistance_readiness,no_maintenance_in_fusion,65.3,2.2,Watch,4,False,False,Assistance,Assistance,False
jatm-0059-assistance-readiness,assistance_readiness,no_inventory_in_fusion,65.1,2.0,Watch,4,False,False,Assistance,Assistance,False
jatm-0059-assistance-readiness,assistance_readiness,no_bottleneck_in_fusion,71.1,8.0,Watch,3,False,False,Assistance,Assistance,False
jatm-0059-assistance-readiness,assistance_readiness,no_assistance_in_fusion,72.1,9.0,Watch,3,False,False,OCC coordination,Assistance,True
jatm-0060-composite-multi-risk,composite_multi_risk,full_system,7.5,0.0,Critical,6,True,False,Maintenance,Maintenance,False
jatm-0060-composite-multi-risk,composite_multi_risk,no_maintenance_in_fusion,43.8,36.3,Priority,4,False,True,Inventory/Catering,Maintenance,True
jatm-0060-composite-multi-risk,composite_multi_risk,no_inventory_in_fusion,19.6,12.1,Critical,5,True,False,Maintenance,Maintenance,False
jatm-0060-composite-multi-risk,composite_multi_risk,no_bottleneck_in_fusion,21.7,14.2,Critical,7,True,False,Maintenance,Maintenance,False
jatm-0060-composite-multi-risk,composite_multi_risk,no_assistance_in_fusion,7.5,0.0,Critical,6,True,False,Maintenance,Maintenance,False
jatm-0061-low-risk-routine,low_risk_routine,full_system,83.8,0.0,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0061-low-risk-routine,low_risk_routine,no_maintenance_in_fusion,84.2,0.4,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0061-low-risk-routine,low_risk_routine,no_inventory_in_fusion,85.2,1.4,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0061-low-risk-routine,low_risk_routine,no_bottleneck_in_fusion,89.4,5.6,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0061-low-risk-routine,low_risk_routine,no_assistance_in_fusion,83.8,0.0,Routine,2,False,False,Cleaning,Cleaning,False
jatm-0062-maintenance-heavy,maintenance_heavy,full_system,12.6,0.0,Critical,6,True,False,Maintenance,Maintenance,False
jatm-0062-maintenance-heavy,maintenance_heavy,no_maintenance_in_fusion,50.3,37.7,Priority,4,False,True,Assistance,Maintenance,True
jatm-0062-maintenance-heavy,maintenance_heavy,no_inventory_in_fusion,14.7,2.1,Critical,6,True,False,Maintenance,Maintenance,False
jatm-0062-maintenance-heavy,maintenance_heavy,no_bottleneck_in_fusion,26.8,14.2,Critical,7,True,False,Maintenance,Maintenance,False
jatm-0062-maintenance-heavy,maintenance_heavy,no_assistance_in_fusion,21.6,9.0,Critical,5,True,False,Maintenance,Maintenance,False
jatm-0063-inventory-heavy,inventory_heavy,full_system,60.8,0.0,Priority,4,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0063-inventory-heavy,inventory_heavy,no_maintenance_in_fusion,62.3,1.5,Watch,4,False,False,Inventory/Catering,Inventory/Catering,False
jatm-0063-inventory-heavy,inventory_heavy,no_inventory_in_fusion,73.7,12.9,Watch,3,False,False,Inventory/Catering,Inventory/Catering,False
jatm-0063-inventory-heavy,inventory_heavy,no_bottleneck_in_fusion,76.0,15.2,Routine,4,False,False,Inventory/Catering,Inventory/Catering,False
jatm-0063-inventory-heavy,inventory_heavy,no_assistance_in_fusion,60.8,0.0,Priority,4,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0064-congestion-delay-heavy,congestion_delay_heavy,full_system,46.5,0.0,Priority,6,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0064-congestion-delay-heavy,congestion_delay_heavy,no_maintenance_in_fusion,48.5,2.0,Priority,6,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0064-congestion-delay-heavy,congestion_delay_heavy,no_inventory_in_fusion,59.5,13.0,Watch,5,False,False,Gate/Turnaround,Inventory/Catering,True
jatm-0064-congestion-delay-heavy,congestion_delay_heavy,no_bottleneck_in_fusion,50.9,4.4,Priority,5,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0064-congestion-delay-heavy,congestion_delay_heavy,no_assistance_in_fusion,46.5,0.0,Priority,6,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0065-assistance-readiness,assistance_readiness,full_system,69.5,0.0,Watch,3,False,False,OCC coordination,OCC coordination,False
jatm-0065-assistance-readiness,assistance_readiness,no_maintenance_in_fusion,71.5,2.0,Watch,3,False,False,OCC coordination,OCC coordination,False
jatm-0065-assistance-readiness,assistance_readiness,no_inventory_in_fusion,72.5,3.0,Watch,3,False,False,OCC coordination,OCC coordination,False
jatm-0065-assistance-readiness,assistance_readiness,no_bottleneck_in_fusion,79.6,10.1,Routine,2,False,False,Cleaning,OCC coordination,True
jatm-0065-assistance-readiness,assistance_readiness,no_assistance_in_fusion,69.5,0.0,Watch,3,False,False,OCC coordination,OCC coordination,False
jatm-0066-composite-multi-risk,composite_multi_risk,full_system,27.0,0.0,Critical,6,True,False,Inventory/Catering,Inventory/Catering,False
jatm-0066-composite-multi-risk,composite_multi_risk,no_maintenance_in_fusion,47.1,20.1,Priority,4,False,True,Inventory/Catering,Inventory/Catering,False
jatm-0066-composite-multi-risk,composite_multi_risk,no_inventory_in_fusion,39.1,12.1,Critical,5,True,False,Maintenance,Inventory/Catering,True
jatm-0066-composite-multi-risk,composite_multi_risk,no_bottleneck_in_fusion,41.1,14.1,Priority,7,False,True,Inventory/Catering,Inventory/Catering,False
